TranscriptionId	Channel	StartTime	SegmentDuration	Transcription	RecordingId
366090	1	0:02:22.157	00:00:4.420	[eng_start/] okay [eng_end/] marami pong salamat [eng_start/] and [eng_end/] [filler/] pwede po ba makuha ang apelyido niyo [eng_start/] ma'am [eng_end/]	405ec955-fbcd-4a0a-b09b-5784487c06fc
357256	1	0:00:14.944	00:00:6.248	[filler/] [eng_start/] Sir [eng_end/] magagawa po ito sa telepono [filler/] maaari ko po bang hingin ang numero ng [eng_start/] order [eng_end/] niyo	71786569-03e4-4394-a774-7bf559f86ce7
366082	2	0:01:11.177	00:00:6.504	[n_s/] gusto ko ngang tignan kung anong lagay nung inorder kong [eng_start/] item [eng_end/] [n_s/]	405ec955-fbcd-4a0a-b09b-5784487c06fc
371259	1	0:02:26.334	00:00:2.918	[n_s/] Ano po [eng_start/] sir [eng_end/] [n_s/]	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1
357263	1	0:01:01.635	00:00:5.378	[filler/] Humihingi po ako ng paumanhin [eng_start/] sir [eng_end/] sa anumang baal- abala	71786569-03e4-4394-a774-7bf559f86ce7
371262	2	0:03:08.856	00:00:2.254	[n_s/] [eng_start/] Okay [eng_end/] na po natanggap ko na po [eng_start/] ma'am [eng_end/] [uni/]	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1
371263	2	0:03:15.278	00:00:7.060	[n_s/] [filler/] Wala na po [eng_start/] ma'am [eng_end/] Maraming salamat po [n_s/]	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1
319619	1	0:02:20.792	00:00:7.563	ayan po [filler/] nais ko pong ikupi- ikumpirma na lahat ng [eng_start/] bill [eng_end/] mula ngayon ay isesend na po sa inyo [eng_start/] via email [eng_end/]	3d2f9e20-3dc6-443d-9c5f-85f911388568
319616	1	0:01:44.064	00:00:4.767	Ayan po [filler/] Nais ko pong ikumpirma na ang [eng_start/] account [eng_end/] niyo ay nai-update ko na po	3d2f9e20-3dc6-443d-9c5f-85f911388568
366091	2	0:02:29.358	00:00:3.558	[filler/] "Marcelo Mar Celo" [n_s/]	405ec955-fbcd-4a0a-b09b-5784487c06fc
329028	1	0:03:24.550	00:00:11.248	Maraming salamat po [eng_start/] sir [eng_end/] sa impormasyon [filler/] [eng_start/] sir [eng_end/] saglit lang [filler/] at may may ipapadala akong [eng_start/] link [eng_end/] [filler/] Ito na [eng_start/] sir [eng_end/] [filler/] nag-send na po yung [eng_start/] link [eng_end/] na naipadala ko maaari niyo nalang po i-check	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf
359512	1	0:04:08.380	00:00:11.096	[n_s/] [eng_start/] Okay [eng_end/] po [eng_start/] ma'am [eng_end/] [filler/] bale wag niyo na lang munang ibababa ang telepono magandang araw po sa inyo [n_s/]	f96a4634-9b20-43fd-996c-508d552323f3
319627	1	0:03:45.201	00:00:20.966	[n_s/] [filler/] Para masagutan po ang [eng_start/] survey [eng_end/] na iyon [filler/] inaadvise ko po kayong wag muna pong ibababa ang telepono hanggang sa matapos ang tawag [filler/] Muli po maraming salamat po sa pagtawag at ba-bye po	3d2f9e20-3dc6-443d-9c5f-85f911388568
371248	1	0:00:59.529	00:00:7.508	[n_s/] Wala pong anuman [filler/] pupwede po bang mahingi ang lumang [eng_start/] address [eng_end/] na na andito po sa aming	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1
319615	1	0:01:37.057	00:00:2.249	Tama po ba "Naujan Mindoro"	3d2f9e20-3dc6-443d-9c5f-85f911388568
357255	2	0:00:07.762	00:00:7.358	Magandang araw ho [filler/] [eng_start/] ma'am [eng_end/] kailangan ko lang po sanang kanselahin ang aking [eng_start/] order [eng_end/] paano po ba ito gawin	71786569-03e4-4394-a774-7bf559f86ce7
371245	1	0:00:34.586	00:00:2.955	[eng_start/] mister [eng_end/] "Cortez" ano po ang inyong [eng_start/] email address [eng_end/]	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1
359492	1	0:00:50.544	00:00:12.065	[n_s/] [filler/] [n_s/] Bale po [eng_start/] ma'am [eng_end/] ang [eng_start/] item [eng_end/] po na yan ay [eng_start/] available [eng_end/] naman po [n_s/] sa mga pagsasauli [eng_start/] in store [eng_end/] kaso [eng_start/] ma'am [eng_end/] nalulungkot ko po [n_s/] hindi po yun pwede sa lahat [n_s/] po ng lokasyon	f96a4634-9b20-43fd-996c-508d552323f3
366085	1	0:01:33.810	00:00:17.612	[n_s/] [filler/] Saglit lang po [eng_start/] ma'am [eng_end/] ichecheck ko [n_s/] [eng_start/] so [eng_end/] bali [filler/] ang karaniwan kasing nangyayare sa pagpapadala [filler/] na dumarating sa tindahan sa bandang huling bahagi ng araw ng "Linggo" [n_s/]	405ec955-fbcd-4a0a-b09b-5784487c06fc
371258	2	0:02:17.845	00:00:15.171	[n_s/] [filler/] [filler/] [eng_start/] Okay [eng_end/] po [filler/] tanong ko lang po kasi may nawawalang [eng_start/] bill [eng_end/] yung sa nawawalang [eng_start/] bill [eng_end/] po [filler/] pano po kaya iyon	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1
371260	1	0:02:33.993	00:00:14.768	[n_s/] [eng_start/] okay sir [eng_end/] pepwede pong macheck niyo yung [eng_start/] email [eng_end/] niyo ngayon para po makasigurado po kayo na na makasigurado po tayo na natanggap niyo ito [n_s/]	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1
359490	1	0:00:34.768	00:00:7.273	[n_s/] [filler/] Anong produkto po ba [eng_start/] ma'am [eng_end/] ang gusto po ninyong isauli	f96a4634-9b20-43fd-996c-508d552323f3
359504	1	0:02:55.369	00:00:8.761	[filler/] [eng_start/] ma'am [eng_end/] aling [eng_start/] option [eng_end/] [n_s/] po ba ang mas nais po ninyo kung "U. P. S. " po ba o "U. S. P. S. " [n_s/]	f96a4634-9b20-43fd-996c-508d552323f3
357275	1	0:02:39.403	00:00:15.848	[eng_start/] Okay [eng_end/] lang po [eng_start/] sir [eng_end/] kung nabuksan ito pero kailangan nitong muling na- maselyuhan bago po ipadala walang anuman po [eng_start/] sir [eng_end/] at maitanong ko lang po kung meron pa po ba kayong [filler/] o tanong	71786569-03e4-4394-a774-7bf559f86ce7
366084	2	0:01:24.819	00:00:7.822	[n_s/] [filler/] hingin ko yung [eng_start/] item [eng_end/] o yung produkto na yun nung isang araw [filler/] sabado yun mga ala una ng hapon	405ec955-fbcd-4a0a-b09b-5784487c06fc
371253	2	0:01:35.559	00:00:15.827	[n_s/] Opo [filler/] Baka po kasi nawala po yung [eng_start/] gear [eng_end/] dahil nga po [filler/] sa paglipat ko	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1
319607	2	0:00:39.866	00:00:2.005	[filler/] "Allison Regorgo" po	3d2f9e20-3dc6-443d-9c5f-85f911388568
358421	2	0:01:22.719	00:00:5.467	[filler/] [filler/] Kailan ito pwedeng gawin	cbe73873-7e42-4f7d-b7ae-848f26631c59
359503	2	0:02:50.830	00:00:2.814	[filler/] sige po tatanggapin ko po maraming salamat po	f96a4634-9b20-43fd-996c-508d552323f3
319614	2	0:01:31.102	00:00:3.589	[filler/] Sige po [filler/] "Naujan Mindoro" po [n_s/]	3d2f9e20-3dc6-443d-9c5f-85f911388568
371261	1	0:03:04.054	00:00:13.688	[n_s/] Natanggap niyo- [eng_start/] Okay [eng_end/] po maraming salamat [eng_start/] sir [eng_end/] May kailangan pa po ba kayo [eng_start/] sir [eng_end/]	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1
371247	2	0:00:50.086	00:00:7.758	[n_s/] [filler/] gusto ko po sanang ipabago yung [eng_start/] address [eng_end/] ko sa [eng_start/] file [eng_end/] kase lilipat na po kasi ako ng tirahan	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1
359496	1	0:01:29.303	00:00:6.995	[eng_start/] Okay [eng_end/] po [eng_start/] ma'am [eng_end/] Bale po ang pwede lang po ngayon [n_s/] [eng_start/] ma'am [eng_end/] na [eng_start/] store [eng_end/] ay doon [eng_start/] ma'am [eng_end/] sa may "Kalye Maligaya"	f96a4634-9b20-43fd-996c-508d552323f3
319602	2	0:00:12.460	00:00:2.445	Magandang araw po [eng_start/] ma'am [eng_end/] Kamusta po kayo	3d2f9e20-3dc6-443d-9c5f-85f911388568
357276	2	0:02:46.708	00:00:2.790	[eng_start/] Okay [eng_end/] salamat salamat po sa tulong niyo	71786569-03e4-4394-a774-7bf559f86ce7
359509	2	0:03:37.639	00:00:5.209	[filler/] wala- [n_s/] wala naman akong karagdagang katanungan tsaka yun- [n_s/] yun lang naman po ang problema ko	f96a4634-9b20-43fd-996c-508d552323f3
329027	2	0:03:13.776	00:00:8.214	[n_s/] [filler/] Ang [n_s/] [eng_start/] email address [eng_end/] ay "Michaeldelrosario" [eng_start/] seven [eng_end/] at "Gmail" dot com	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf
366101	2	0:03:55.256	00:00:4.543	naku wala na yun lang ang kailangan ko ngayon [n_s/]	405ec955-fbcd-4a0a-b09b-5784487c06fc
371269	1	0:03:51.218	00:00:8.462	[n_s/] "Hannah" [n_s/]	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1
366077	1	0:00:32.687	00:00:3.305	[filler/] [eng_start/] Okay [eng_end/] [filler/] pwede ho bang malaman ang lokasyon ng tindahan	405ec955-fbcd-4a0a-b09b-5784487c06fc
329021	2	0:02:20.618	00:00:2.498	[filler/] Para sa inyong tulong	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf
357266	2	0:01:17.877	00:00:3.275	Sige [eng_start/] ma'am [eng_end/] [filler/] huwag na lang po kaya	71786569-03e4-4394-a774-7bf559f86ce7
359486	1	0:00:03.540	00:00:11.389	Magandang araw [filler/] ako po si "Jepoy" salamat po sa pagtawag sa [eng_start/] "Playtech" [eng_end/] ano po ang aking maipaglilingkod [n_s/]	f96a4634-9b20-43fd-996c-508d552323f3
319628	2	0:04:07.891	00:00:2.247	Sige po Maraming salamat po Paalam po	3d2f9e20-3dc6-443d-9c5f-85f911388568
357272	2	0:02:05.147	00:00:3.058	Sige [eng_start/] ma'am [eng_end/] sang-ayon po ako diyan sa alok niyo	71786569-03e4-4394-a774-7bf559f86ce7
329024	1	0:02:40.594	00:00:17.036	[filler/] Sige po [eng_start/] sir [eng_end/] [filler/] tungkol po dun sa impormasyon na hinahanap niyo [filler/] alukin ko lang po sana kayong padalhan ng [eng_start/] email [eng_end/] pa ng tagubilin sa pagto-troubleshoot at don na po nakalagay lahat ng mga dapat niyong malaman kung paano po gagana ulit kung [filler/] magkaroon po sakali ng problema sa inyong [eng_start/] "Bluetooth" speaker [eng_end/]	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf
359498	1	0:01:53.084	00:00:8.310	[n_s/] [filler/] [eng_start/] Ma'am [eng_end/] hindi po kasi [eng_start/] ma'am [eng_end/] tatanggapin sa kabilang tindahan ang inyo pong [eng_start/] item [eng_end/] na isasauli	f96a4634-9b20-43fd-996c-508d552323f3
319609	1	0:00:55.029	00:00:3.915	[filler/] Salamat po [filler/] Ano ang maitutulong ko po sa inyo	3d2f9e20-3dc6-443d-9c5f-85f911388568
359494	1	0:01:14.883	00:00:14.420	[filler/] Hingin ko na lang po muna [eng_start/] ma'am [eng_end/] ang inyo pong [eng_start/] postal code [eng_end/] [n_s/]	f96a4634-9b20-43fd-996c-508d552323f3
371243	1	0:00:22.738	00:00:7.499	[filler/] wala pong anuman [eng_start/] sir [eng_end/] matutulungan ko po kayo ano po ang inyong unang pangalan at apelyido	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1
366102	1	0:03:58.624	00:00:11.348	[eng_start/] okay [eng_end/] maraming salamat sa pagtawag sa "A. B. C. Store" at [filler/] paalam [n_s/]	405ec955-fbcd-4a0a-b09b-5784487c06fc
359499	2	0:02:05.211	00:00:2.430	Naku nakakainis naman po pala kung ganun	f96a4634-9b20-43fd-996c-508d552323f3
357258	1	0:00:28.642	00:00:6.446	[filler/] [eng_start/] Sir [eng_end/] mahahanap niyo po ang numero ng [eng_start/] order [eng_end/] sa inyong kumpirmasyong [eng_start/] email [eng_end/]	71786569-03e4-4394-a774-7bf559f86ce7
329012	1	0:01:17.015	00:00:8.074	[filler/] Ganun po ba [eng_start/] sir [eng_end/] [filler/] tanong ko lang [eng_start/] sir [eng_end/] gumagana po ba yung [eng_start/] bluetooth speaker [eng_end/] nyo sa ibang [eng_start/] device [eng_end/]	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf
319620	2	0:02:30.252	00:00:4.954	[filler/] Sige po maraming salamat po [filler/] Tanong ko lang [n_s/] tungkol sa nawawalang [eng_start/] bill [eng_end/]	3d2f9e20-3dc6-443d-9c5f-85f911388568
329025	2	0:02:58.831	00:00:2.819	[filler/] [eng_start/] Okay [eng_end/] po Payag ako at maraming salamat	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf
319606	1	0:00:39.842	00:00:6.949	[n_s/] [filler/] Ang inyong [eng_start/] email address [eng_end/] po	3d2f9e20-3dc6-443d-9c5f-85f911388568
319613	1	0:01:21.551	00:00:7.913	Salamat po Na-verify ko po ang inyong [eng_start/] account [eng_end/] [filler/] Maaari ko po bang hingin ang inyong bagong [eng_start/] address [eng_end/]	3d2f9e20-3dc6-443d-9c5f-85f911388568
357273	1	0:02:15.837	00:00:17.625	[filler/] [filler/] [eng_start/] Sir [eng_end/] wala pong [eng_start/] stock [eng_end/] ang [eng_start/] item [eng_end/] sa kasalukuyan pero magpapadala po ako ng isa mula sa ibang lokasyon kung pupunta po kayo sa tindahan makalis- makalipas ang ala-una ng hapon bukas nasa tindahan na po ang [eng_start/] item [eng_end/]	71786569-03e4-4394-a774-7bf559f86ce7
366100	1	0:03:50.010	00:00:3.302	wala pong anuman [filler/] meron pa ho ba akong maitutulong sa inyo [uni/]	405ec955-fbcd-4a0a-b09b-5784487c06fc
366092	1	0:02:35.375	00:00:14.081	[eng_start/] okay [eng_end/] [filler/] sige po saglit lang [eng_start/] ma'am [eng_end/] ha [filler/] babalikan ko po kita tatanungin ko lang ang [n_s/] [filler/] may nakalimutan pala ako [eng_start/] sorry [eng_end/] [filler/] pwede ko bang malaman kung ano yung [eng_start/] item [eng_end/] pala na pinadala niyo	405ec955-fbcd-4a0a-b09b-5784487c06fc
366076	2	0:00:18.649	00:00:12.266	[n_s/] [filler/] tumawag kasi ako ngayon kasi gusto kong [filler/] tignan yung lagay nung [filler/] inorder kong produkto sa tindahan niyo para po ma-pick up ko sana	405ec955-fbcd-4a0a-b09b-5784487c06fc
371264	1	0:03:17.742	00:00:16.828	[n_s/] [eng_start/] okay sir [eng_end/] matapos po ng tawag na ito magkakaroon po ng maikling [eng_start/] survey [eng_end/] [n_s/] ukol po sa serbisyo na [filler/] ng tawag [filler/] na ito ngayon at [n_s/] [filler/]	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1
366094	1	0:02:59.113	00:00:11.346	[uni/] [filler/] [eng_start/] Okay [eng_end/] po sige po saglit lang ho [eng_start/] ma'am [eng_end/] [n_s/] [filler/] bali yung [eng_start/] order [eng_end/] niyo pala [eng_start/] ma'am [eng_end/] dumating na at [filler/] [eng_start/] ready [eng_end/] na po siya na ma-pick up	405ec955-fbcd-4a0a-b09b-5784487c06fc
319601	1	0:00:03.361	00:00:8.607	Magandang araw ako po si "Jen" [filler/] salamat po sa pagtawag sa [eng_start/] "A. B. C. " one two three [eng_end/] Ano pong maitutulong ko sa inyo [n_s/]	3d2f9e20-3dc6-443d-9c5f-85f911388568
329018	1	0:02:02.411	00:00:6.500	Maraming salamat po [eng_start/] sir [eng_end/] [filler/] tanong ko lang kung [filler/] konektado na po ba yung [eng_start/] device [eng_end/] sa [eng_start/] "Bluetooth" [eng_end/] [filler/] pwede po bang paki tingnan	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf
371254	1	0:01:41.368	00:00:2.473	Ma-update ko na po iyon sa inyong [eng_start/] account [eng_end/]	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1
371244	2	0:00:31.465	00:00:11.416	[n_s/] "Luis Cortez" po "Luis Cortez" at "Gmail" dot com po	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1
371251	2	0:01:24.955	00:00:2.152	dito na po ako sa "G. M. A. Cavite"	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1
366079	1	0:00:47.118	00:00:7.874	[filler/] Sige po [filler/] maghintay lamang po ng ilang [filler/] segundo at [filler/] huwag muna ibaba ang telepono kausapin ko lang po ang tindahan	405ec955-fbcd-4a0a-b09b-5784487c06fc
319610	2	0:01:00.792	00:00:4.572	[filler/] gusto ko po sanang baguhin ang [eng_start/] address [eng_end/] sa [eng_start/] file [eng_end/] dahil po lumipat ako	3d2f9e20-3dc6-443d-9c5f-85f911388568
371256	2	0:02:04.286	00:00:2.623	[n_s/] [filler/] Sige po	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1
371265	1	0:03:34.570	00:00:2.102	[n_s/] Sana po ay makasali po kayo ano po	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1
371257	1	0:02:10.575	00:00:11.238	[filler/] [n_s/] [eng_start/] sir [eng_end/] kumpirmahin ko lang no na ang mga [eng_start/] bill [eng_end/] ay i-email sa inyo i-email po ngayon	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1
319618	1	0:02:06.873	00:00:8.320	[filler/] Sige po Kung gusto niyo po [filler/] i-sign up ko po kayo para sa walang papel na pagsingil [eng_start/] or paperless [eng_end/] po	3d2f9e20-3dc6-443d-9c5f-85f911388568
366080	2	0:00:54.065	00:00:7.772	[n_s/] sige salamat ha maghihintay muna ako dito [n_s/]	405ec955-fbcd-4a0a-b09b-5784487c06fc
359502	1	0:02:32.414	00:00:14.897	[n_s/] [filler/] Naintindihan ko na po sa ngayon [eng_start/] ma'am [eng_end/] [filler/] bale po [filler/] mag-aalok na lang po ako [eng_start/] ma'am [eng_end/] na magpapadala po ako sa [eng_start/] email [eng_end/] ng [eng_start/] label [eng_end/] para po [eng_start/] ma'am [eng_end/] sa ibang [eng_start/] courier [eng_end/]	f96a4634-9b20-43fd-996c-508d552323f3
359513	2	0:04:17.479	00:00:2.821	Sige po nauunawaan ko Maraming salamat [n_s/] din ho	f96a4634-9b20-43fd-996c-508d552323f3
329013	2	0:01:23.923	00:00:5.937	[filler/] [n_s/] oo gumagana naman ito pero po ano mas gusto ko po itong gumana sa aking "iPhone"	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf
319625	2	0:03:25.525	00:00:2.527	sa ngayon po [eng_start/] Ma'am [eng_end/] wala na po maraming salamat po	3d2f9e20-3dc6-443d-9c5f-85f911388568
371249	2	0:01:03.129	00:00:9.950	[n_s/] [filler/] Sa "Biñan Laguna" po [n_s/] "Biñan Laguna" po yung lumang [eng_start/] address [eng_end/] nun	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1
358425	2	0:02:13.119	00:00:4.534	[filler/] Naiintindihan ko sige Maraming salamat sa tulong	cbe73873-7e42-4f7d-b7ae-848f26631c59
319608	2	0:00:48.572	00:00:4.286	[filler/] "Alison Regorgo" [eng_start/] fourteen at "Gmail" dot com [eng_end/]	3d2f9e20-3dc6-443d-9c5f-85f911388568
359507	2	0:03:20.990	00:00:8.916	Kasi ho tinitignan ko po ngayon dito sa aking [eng_start/] computer [eng_end/] [n_s/] [filler/] Ito po natanggap ko na po yung [filler/] bagong [eng_start/] shipping label [eng_end/] Maraming salamat po sa tulong niyo	f96a4634-9b20-43fd-996c-508d552323f3
329020	1	0:02:16.232	00:00:2.762	Ayun buti naman at gumagana salamat naman	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf
366095	2	0:03:06.047	00:00:13.540	[n_s/] ayun buti naman nakita mo na salamat sa tulong mo [filler/] [n_s/]	405ec955-fbcd-4a0a-b09b-5784487c06fc
329029	2	0:03:38.159	00:00:7.759	[filler/] [eng_start/] Okay [eng_end/] salamat at nakumpirma ko naman po at natanggap ang [eng_start/] email [eng_end/] at na-click ko na din po ang [eng_start/] link [eng_end/] [n_s/]	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf
357269	1	0:01:39.008	00:00:7.636	[filler/] Tanungin ko lang po po [eng_start/] sir [eng_end/] kung mas tud- mas gusto niyo po [n_s/] ba na magpapalit sa halip na isauli ang [eng_start/] item [eng_end/]	71786569-03e4-4394-a774-7bf559f86ce7
371252	1	0:01:28.225	00:00:13.143	[eng_start/] Okay [eng_end/] maraming salamat po [eng_start/] so [eng_end/] ang inyo pong lumang [eng_start/] address [eng_end/] ay sa "Biñan Laguna" at ang inyo pong bagong address sa "G. M. A . Cavite" tama po [n_s/]	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1
366074	2	0:00:09.191	00:00:6.282	[n_s/] [eng_start/] hi [eng_end/] magandang araw kamusta [uni/] [n_s/]	405ec955-fbcd-4a0a-b09b-5784487c06fc
319605	1	0:00:27.363	00:00:12.479	[filler/] Wala pong problema [eng_start/] ma'am [eng_end/] [filler/] Kayang-kaya po kitang matulungan diyan [filler/] Una po maaari ko po bang hingin ang inyong unang pangalan at apelyido	3d2f9e20-3dc6-443d-9c5f-85f911388568
319617	2	0:01:50.553	00:00:13.542	[filler/] gusto ko lang po sanang i- ipabago yung [eng_start/] bill [eng_end/] na na maaaring nawala dahil sa paglipat po nawala po kasi [n_s/] nung paglipat ko po nawala po kasi yung	3d2f9e20-3dc6-443d-9c5f-85f911388568
366098	1	0:03:28.543	00:00:13.896	[filler/] pwede niyo po siyang ipick-up [filler/] bago pagkatapusan nitong "Linggo" sa alas otso ng umaga [filler/] bukas na po ang tindahan	405ec955-fbcd-4a0a-b09b-5784487c06fc
366089	2	0:02:21.386	00:00:4.695	[n_s/]	405ec955-fbcd-4a0a-b09b-5784487c06fc
359511	2	0:04:00.042	00:00:7.358	[filler/] Sige po walang problema Natulungan niyo na rin na naman po ako sa mga kailangan kong impormasyon [n_s/] Maraming salamat po [filler/] [n_s/]	f96a4634-9b20-43fd-996c-508d552323f3
357268	2	0:01:31.729	00:00:7.184	[filler/] Maaari po bang magawa ang pagsasauli [eng_start/] ma'am [eng_end/] sa lokasyon ng [eng_start/] retail [eng_end/] na pinagbilhan	71786569-03e4-4394-a774-7bf559f86ce7
366086	2	0:01:53.889	00:00:5.367	[n_s/] ganon ba pwede bang pakitignan mo ng mabuti baka nakaligtaan mo lang	405ec955-fbcd-4a0a-b09b-5784487c06fc
319623	1	0:03:05.476	00:00:4.797	[filler/] Nai-send ko na po sa inyo [eng_start/] via email [eng_end/] pwede pong pa-check kung natanggap niyo na po	3d2f9e20-3dc6-443d-9c5f-85f911388568
319611	1	0:01:07.492	00:00:7.202	[filler/] Matutulungan ko po diyan [eng_start/] Ma'am [eng_end/] [filler/] Para po makumpirma ano po ang inyong lumang [eng_start/] address [eng_end/]	3d2f9e20-3dc6-443d-9c5f-85f911388568
329007	2	0:00:32.731	00:00:3.831	[filler/] ang numero na ito ay [eng_start/] zero five three one [eng_end/]	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf
